Date,Open,High,Low,Close,Volume,Adj Close,Return,Adj Return
8/17/2011,382.310005,384.519989,378,380.440002,110515300,50.027043,-0.000105133,-0.000105132
8/18/2011,370.839996,372.649998,361.370007,366.050007,212858800,48.134789,-0.037824611,-0.037824622
8/19/2011,362.169998,366.999989,356.000004,356.029991,193972100,46.817179,-0.027373353,-0.027373341
8/22/2011,364.509998,364.879993,355.089996,356.439987,133828800,46.871092,0.001151577,0.001151564
8/23/2011,360.299995,373.640007,357,373.600006,164208800,49.127598,0.0481428,0.048142808
8/24/2011,373.46999,378.959995,370.599991,376.180012,156566900,49.466863,0.006905798,0.006905793
8/25/2011,365.079998,375.450008,364.999996,373.720009,217836500,49.143378,-0.00653943,-0.006539428
8/26/2011,371.169991,383.799999,370.799995,383.579994,160369300,50.439945,0.026383348,0.026383351
8/29/2011,388.179993,391.499989,387.999989,389.969994,101317300,51.280216,0.016658846,0.016658841
8/30/2011,388.250008,391.839996,386.209988,389.989994,104480600,51.282846,5.1286E-05,5.12868E-05
8/31/2011,390.570007,392.080002,381.860008,384.830009,130646600,50.604319,-0.01323107,-0.013231071
9/1/2011,385.819992,387.34,380.720009,381.030003,85931300,50.104627,-0.009874505,-0.009874493
9/2/2011,374.740005,378,371.830006,374.050003,109734800,49.186772,-0.018318767,-0.018318767
9/6/2011,367.37001,380.330013,366.480003,379.740013,127424500,49.934996,0.015211897,0.015211895
9/7/2011,385.560013,385.599987,382.000011,383.929989,87644200,50.485969,0.011033802,0.011033805
9/8/2011,382.399994,388.609989,382.310005,384.140007,104039600,50.513586,0.000547022,0.000547023
9/9/2011,383.929989,385.999996,375.020012,377.479988,141203300,49.637807,-0.017337478,-0.017337494
9/12/2011,372.999992,380.880013,371.899994,379.939991,116958100,49.961292,0.00651691,0.006516908
9/13/2011,382.139988,386.209988,380.250011,384.619991,110140100,50.576702,0.012317735,0.012317736
9/14/2011,387.019993,392.209991,385.759991,389.299992,133681100,51.192112,0.012167857,0.012167855
9/15/2011,391.43,393.660011,389.900005,392.959995,104454700,51.673395,0.009401498,0.009401507
9/16/2011,395.540001,400.500008,395.030003,400.500008,174628300,52.664891,0.019187737,0.019187746
9/19/2011,397.000008,413.229992,395.199993,411.630009,205965200,54.128462,0.027790264,0.02779026
9/20/2011,415.250011,422.860012,411.189999,413.449997,193938500,54.367786,0.004421417,0.004421408
9/21/2011,419.639992,421.589996,412.000004,412.140007,151494000,54.195525,-0.003168436,-0.003168439
9/22/2011,401.030006,409.820007,396.700001,401.820011,242120200,52.838468,-0.025040025,-0.025040019
9/23/2011,400.280003,406.73999,399.850006,404.299988,136569300,53.16458,0.00617186,0.006171867
9/26/2011,399.859993,403.980007,391.300011,403.170002,203219100,53.015989,-0.00279492,-0.002794925
9/27/2011,408.729996,409.250008,398.060005,399.260006,158124400,52.501833,-0.009698132,-0.009698131
9/28/2011,400.189987,403.740002,396.51001,397.009995,107409400,52.205961,-0.005635453,-0.00563546
9/29/2011,401.919987,402.210007,386.209988,390.570007,162771700,51.359117,-0.016221224,-0.016221213
9/30/2011,387.119995,388.889996,381.179993,381.319996,136910200,50.14276,-0.023683362,-0.023683371
10/3/2011,380.369987,382.639999,373.17001,374.600002,167274800,49.259095,-0.017622978,-0.017622983
10/4/2011,374.569988,381.800007,354.23999,372.500008,308419300,48.982951,-0.005605964,-0.00560595
10/5/2011,367.860008,379.819988,360.299995,378.249992,196617400,49.739061,0.015436198,0.015436187
10/6/2011,373.330013,384.779995,371.799992,377.369999,203145600,49.623344,-0.002326485,-0.002326481
10/7/2011,375.780003,377.739994,368.490009,369.799999,133864500,48.627905,-0.020059888,-0.020059894
10/10/2011,379.090012,388.809994,378.209991,388.809994,110628700,51.127679,0.051406152,0.051406163
10/11/2011,392.57,403.179989,391.499989,400.289989,151421900,52.637274,0.029525977,0.029525983
10/12/2011,407.340004,409.250008,400.139999,402.190006,155571500,52.887122,0.004746601,0.004746598
10/13/2011,404.980003,408.429989,402.849995,408.429989,106546300,53.707666,0.015515013,0.015515006
10/14/2011,416.829994,421.999992,415.270012,421.999992,143341800,55.492092,0.033224796,0.033224791
10/17/2011,421.740013,426.699993,415.939987,419.990013,171511200,55.227784,-0.004762984,-0.004762985
10/18/2011,421.759987,424.80999,415.990002,422.239998,220400600,55.523653,0.005357235,0.005357249
10/19/2011,401.349987,408.420002,397.799999,398.619991,276014900,52.417672,-0.055939767,-0.055939781
10/20/2011,399.999996,400.349991,394.210011,395.310009,137317600,51.982417,-0.008303603,-0.008303593
10/21/2011,398.100006,399.140003,390.750011,392.870007,155311100,51.661562,-0.006172376,-0.006172376
10/24/2011,396.179989,406.500011,395.399998,405.770008,125534500,53.357884,0.032835291,0.032835283
10/25/2011,405.029991,406.549999,397.37999,397.770012,107606800,52.305902,-0.019715592,-0.019715587
10/26/2011,401.76001,402.549988,393.150013,400.60001,114076200,52.678041,0.007114659,0.007114666
10/27/2011,407.560009,408.999989,401.889999,404.69001,123666200,53.215867,0.010209685,0.010209681
10/28/2011,403.000011,406.349995,402.509987,404.949989,80710700,53.250054,0.000642415,0.000642421
10/31/2011,402.419998,409.330009,401.050007,404.779999,96375300,53.2277,-0.00041978,-0.000419793
11/1/2011,397.410004,399.500011,393.220001,396.51001,132947500,52.140214,-0.020430824,-0.020430828
11/2/2011,400.090012,400.440006,395.110004,397.410004,81837700,52.258562,0.002269789,0.002269803
11/3/2011,399.069988,403.399994,395.359997,403.07,110346600,53.002839,0.014242208,0.014242202
11/4/2011,402.030003,403.439995,399.160004,400.240002,75557300,52.6307,-0.007021108,-0.007021114
11/7/2011,399.910007,399.999996,396.130001,399.730003,67568900,52.563637,-0.001274233,-0.001274218
11/8/2011,402.210007,407.999992,401.560005,406.229992,100110500,53.418371,0.016260949,0.016260937
11/9/2011,396.969994,400.890003,394.230011,395.279995,139671000,51.97847,-0.026955166,-0.026955165
11/10/2011,397.029995,397.209999,382.150002,385.220005,186188100,50.655603,-0.025450289,-0.025450287
11/11/2011,386.609997,388.700005,380.259998,384.619991,163446500,50.576702,-0.001557588,-0.001557597
11/14/2011,383.519993,385.249992,378.200005,379.260002,108226300,49.871875,-0.013935804,-0.013935804
11/15/2011,380.800011,389.499996,379.449993,388.829994,107702700,51.130309,0.025233328,0.02523334
11/16/2011,389.250004,391.140007,384.320011,384.770008,87302600,50.596429,-0.010441545,-0.010441556
11/17/2011,383.980003,384.57999,375.499996,377.41,119975100,49.628604,-0.019128331,-0.019128326
11/18/2011,378.919994,379.990005,374.880009,374.94001,92984500,49.303806,-0.00654458,-0.006544573
11/21/2011,370.400013,371.679989,365.910004,369.009995,111995100,48.524021,-0.015815903,-0.015815919
11/22/2011,371.02,377.930012,370.939999,376.510006,102255300,49.510257,0.020324683,0.020324697
11/23/2011,374.509987,375.840004,366.880013,366.990002,107067800,48.258397,-0.025284863,-0.025284862
11/25/2011,368.419994,371.14999,363.320011,363.570004,63690200,47.808674,-0.00931905,-0.009319062
11/28/2011,372.349991,376.719997,370.329998,376.12001,86603300,49.458973,0.034518816,0.03451882
11/29/2011,375.840004,378.830006,370.200008,373.199997,93963800,49.074998,-0.007763514,-0.007763505
11/30/2011,381.290009,382.279991,378.300007,382.199989,101484600,50.258477,0.024115734,0.024115722
12/1/2011,382.539997,389.000011,380.749996,387.93,96795300,51.011962,0.01499218,0.014992197
12/2/2011,389.82999,393.629997,388.580002,389.700001,94763900,51.244713,0.004562681,0.004562675
12/5/2011,393.489994,396.410007,390.390003,393.01001,89302500,51.679972,0.008493736,0.008493735
12/6/2011,392.509998,394.629993,389.379993,390.949989,70899500,51.409084,-0.00524165,-0.005241644
12/7/2011,389.929993,390.940002,386.759987,389.09,76186600,51.164499,-0.004757614,-0.004757622
12/8/2011,391.450001,395.5,390.23,390.659996,94089100,51.37095,0.004035046,0.004035044
12/9/2011,392.850006,394.039993,391.029991,393.62001,74248300,51.760186,0.007576957,0.007576967
12/12/2011,391.679993,393.89999,389.450008,391.839996,75266800,51.526118,-0.004522163,-0.004522163
12/13/2011,392.999996,395.399998,387.099995,388.809994,84732200,51.127679,-0.007732753,-0.007732758
12/14/2011,386.700012,387.380001,377.679993,380.19001,101721900,49.994169,-0.022170171,-0.022170183
12/15/2011,383.330002,383.739998,378.309994,378.939995,64050000,49.829795,-0.003287869,-0.003287863
12/16/2011,380.360001,384.149994,379.569996,381.019989,105369600,50.10331,0.00548898,0.005488985
12/19/2011,382.470009,384.85001,380.480003,382.210003,58882600,50.259794,0.003123232,0.003123227
12/20/2011,387.76001,396.099987,387.259998,395.949997,84303800,52.066574,0.035948808,0.035948814
12/21/2011,396.689987,397.299988,392.009987,396.450008,65737000,52.132324,0.001262813,0.001262806
12/22/2011,397.000008,399.12999,396.099987,398.550003,50589700,52.408469,0.005296998,0.005297002
12/23/2011,399.690002,403.590012,399.489998,403.330006,67349800,53.037029,0.011993484,0.011993481
12/27/2011,403.099987,409.090004,403.020012,406.529999,66269000,53.457821,0.007933932,0.007933929
12/28/2011,406.890007,408.250011,401.34,402.640003,57165500,52.946295,-0.00956878,-0.009568778
12/29/2011,403.399994,405.650005,400.509995,405.120007,53994500,53.27241,0.006159358,0.006159354
12/30/2011,403.51001,406.280006,403.490009,405.000004,44915500,53.25663,-0.000296216,-0.000296213
1/3/2012,409.399998,412.499989,408.999989,411.23,75555200,54.075861,0.015382706,0.015382704
1/4/2012,410.000011,414.680012,409.279995,413.44001,65005500,54.366473,0.005374146,0.005374154
1/5/2012,414.950005,418.550007,412.670006,418.029995,67817400,54.970046,0.011101937,0.011101934
1/6/2012,419.770008,422.749996,419.220009,422.400002,79573200,55.544693,0.010453812,0.010453821
1/9/2012,425.499992,427.750004,421.349991,421.73,98506100,55.456589,-0.001586179,-0.001586182
1/10/2012,425.909988,426.000004,421.500008,423.239994,64549100,55.65515,0.003580476,0.003580476
1/11/2012,422.680008,422.849998,419.309998,422.549992,53771200,55.564416,-0.001630285,-0.001630289
1/12/2012,422.279999,422.900013,418.750011,421.389992,53146800,55.411879,-0.002745237,-0.002745228
1/13/2012,419.699993,420.449997,418.659996,419.810009,56505400,55.204114,-0.003749455,-0.003749467
1/17/2012,424.199989,425.98999,422.959988,424.700001,60724300,55.847138,0.011648107,0.011648117
1/18/2012,426.959999,429.46999,426.300011,429.110008,69197800,56.427044,0.010383817,0.010383809
1/19/2012,430.150005,431.370007,426.510002,427.750004,65434600,56.248206,-0.00316936,-0.003169367
1/20/2012,427.489998,427.500011,419.750008,420.300007,103493600,55.268548,-0.017416708,-0.017416698
1/23/2012,422.669994,428.449993,422.299999,427.409996,76515600,56.203496,0.016916462,0.016916457
1/24/2012,425.10001,425.10001,419.550003,420.409996,136909500,55.283011,-0.016377717,-0.016377718
1/25/2012,454.439987,454.449974,443.729996,446.659996,239578500,58.73483,0.062439048,0.062439056
1/26/2012,448.360008,448.789978,443.139996,444.62999,80996300,58.467888,-0.004544857,-0.004544867
1/27/2012,444.339996,448.480011,443.769997,447.28001,74927300,58.81636,0.005960057,0.005960058
1/30/2012,445.709988,453.900002,445.390007,453.009995,94835300,59.569841,0.012810733,0.012810738
1/31/2012,455.589973,458.240021,453.070023,456.47998,97920900,60.026137,0.007659842,0.007659849
2/1/2012,458.410011,458.989998,455.550026,456.189987,67511500,59.988003,-0.000635281,-0.00063529
2/2/2012,455.899994,457.169983,453.980003,455.120003,46699100,59.847303,-0.002345479,-0.002345469
2/3/2012,457.300026,460.000008,455.560013,459.68,71649900,60.446932,0.010019329,0.010019315
2/6/2012,458.379997,464.979988,458.20002,463.969978,62353200,61.011055,0.009332531,0.009332533
2/7/2012,465.250008,469.749977,464.579979,468.830009,79055900,61.650139,0.010474882,0.010474889
2/8/2012,470.500008,476.789978,469.699989,476.680016,101972500,62.682398,0.016743824,0.016743823
2/9/2012,480.760002,496.750008,480.559998,493.170006,221053700,64.850796,0.034593416,0.034593412
2/10/2012,490.960022,497.619987,488.54998,493.419998,157825500,64.88367,0.000506908,0.000506917
2/13/2012,499.529991,503.830009,497.089989,502.600021,129304000,66.090823,0.018604886,0.018604882
2/14/2012,504.659988,509.56002,502.000008,509.459991,115099600,66.992894,0.013648965,0.01364896
2/15/2012,514.259995,526.290016,496.889984,497.669975,376530000,65.442532,-0.023142182,-0.023142186
2/16/2012,491.500008,504.890007,486.62999,502.209999,236138000,66.039536,0.00912256,0.009122569
2/17/2012,503.109993,507.77002,500.299995,502.12001,133951300,66.027703,-0.000179186,-0.000179181
2/21/2012,506.880013,514.850021,504.120003,514.850021,151398800,67.701672,0.025352527,0.025352525
2/22/2012,513.079994,515.489983,509.070023,513.039993,120825600,67.463657,-0.003515641,-0.003515644
2/23/2012,515.079987,517.830009,509.499992,516.389977,142006900,67.904172,0.006529674,0.006529664
2/24/2012,519.669998,522.899979,518.640015,522.409981,103768000,68.69579,0.011657864,0.01165787
2/27/2012,521.309982,528.5,516.280014,525.760017,136895500,69.136313,0.006412657,0.006412664
2/28/2012,527.960014,535.410011,525.850006,535.410011,150096800,70.405266,0.01835437,0.018354363
2/29/2012,541.560005,547.610023,535.700005,542.440025,238002800,71.329698,0.01313015,0.013130154
3/1/2012,548.169983,548.209984,538.769981,544.469978,170817500,71.596632,0.003742263,0.003742256
3/2/2012,544.240013,546.800018,542.519974,545.180008,107928100,71.69,0.001304076,0.001304084
3/5/2012,545.420013,547.47998,526.000023,533.160027,202281100,70.109398,-0.022047729,-0.022047733
3/6/2012,523.659996,533.690025,516.219986,530.259987,202559700,69.728049,-0.005439343,-0.005439342
3/7/2012,536.800003,537.779999,523.299988,530.69001,199630200,69.784596,0.000810966,0.000810965
3/8/2012,534.689995,542.989998,532.120003,541.989975,129114300,71.270517,0.021292967,0.021292966
3/9/2012,544.209999,547.740013,543.110001,545.170021,104729800,71.688686,0.005867352,0.005867349
3/12/2012,548.979988,551.999977,547.000023,551.999977,101820600,72.586811,0.012528121,0.012528128
3/13/2012,557.540024,568.18,555.750023,568.099998,172713800,74.703929,0.029166706,0.029166704
3/14/2012,578.050026,594.719994,575.399979,589.580009,354711000,77.528504,0.037810264,0.03781026
3/15/2012,599.609985,600.009995,578.550011,585.559998,289929500,76.999882,-0.006818432,-0.006818421
3/16/2012,584.719978,589.199974,577.999985,585.569984,206371900,77.001195,1.70538E-05,1.7052E-05
3/19/2012,598.37001,601.769981,589.050011,601.100006,225309000,79.043359,0.026521206,0.026521199
3/20/2012,599.51001,606.899979,591.480026,605.959984,204165500,79.682436,0.00808514,0.008085145
3/21/2012,602.73999,609.650002,601.410027,602.499985,161010500,79.227453,-0.005709946,-0.005709953
3/22/2012,597.779984,604.499977,595.529999,599.340019,155967700,78.811925,-0.005244757,-0.005244748
3/23/2012,600.490005,601.799995,594.399986,596.050011,107622200,78.379296,-0.005489385,-0.005489385
3/26/2012,599.790016,607.150024,595.259979,606.97998,148935500,79.816563,0.018337335,0.01833733
3/27/2012,606.180016,616.280006,606.060013,614.480019,151782400,80.802802,0.01235632,0.01235632
3/28/2012,618.379974,621.450005,610.30999,617.62001,163865100,81.215704,0.005109997,0.005109996
3/29/2012,612.780006,616.560013,607.230026,609.859993,152059600,80.195279,-0.012564387,-0.01256438
3/30/2012,608.769981,610.559982,597.939987,599.550011,182759500,78.839538,-0.01690549,-0.016905496
4/2/2012,601.830009,618.769997,600.37999,618.63002,149587900,81.348518,0.031823882,0.03182388
4/3/2012,627.300018,632.209984,622.510002,629.319984,208639900,82.754226,0.01728006,0.017280069
4/4/2012,624.349991,625.859985,617.000023,624.30999,143245200,82.095422,-0.007960964,-0.007960971
4/5/2012,626.980011,634.660027,623.400009,633.679977,160324500,83.327556,0.015008549,0.015008559
4/9/2012,626.130005,639.840012,625.300026,636.229996,149384200,83.662877,0.004024143,0.004024131
4/10/2012,639.93,644,626.000015,628.440018,222431300,82.638512,-0.012243965,-0.012243961
4/11/2012,636.199982,636.87001,623.339981,626.20002,174153700,82.343957,-0.003564378,-0.003564379
4/12/2012,624.999992,631.330017,620.500023,622.769981,153584200,81.892914,-0.005477545,-0.005477548
4/13/2012,624.109985,624.700012,603.509995,605.22998,214911200,79.586442,-0.028164493,-0.028164488
4/16/2012,610.059998,610.279976,578.249977,580.13002,262696700,76.285851,-0.041471772,-0.041471775
4/17/2012,578.93998,610.000023,571.910019,609.699989,256382000,80.174239,0.050971279,0.050971287
4/18/2012,613.720001,620.249977,602.709976,608.340012,238632800,79.995404,-0.002230568,-0.002230579
4/19/2012,600.219986,604.729996,584.519974,587.439987,208679800,77.247096,-0.034355828,-0.034355824
4/20/2012,591.379997,594.620018,570.419998,572.980003,257746300,75.345639,-0.024615253,-0.024615255
4/23/2012,570.610016,576.670021,556.620003,571.699974,241632300,75.177318,-0.002233985,-0.002233985
4/24/2012,562.609993,567.690002,554.999992,560.280006,269037300,73.675617,-0.019975457,-0.019975453
4/25/2012,615.639992,617.999992,605.999985,610.000023,226444400,80.213692,0.088741373,0.088741367
4/26/2012,614.269974,614.69001,602.12999,607.699997,134017100,79.911244,-0.003770534,-0.003770528
4/27/2012,605.069977,606.180016,600.499992,603.000023,101680600,79.293207,-0.007734037,-0.007734043
4/30/2012,597.800011,598.400024,582.999992,583.979988,126536200,76.792114,-0.031542345,-0.031542336
5/1/2012,584.900009,596.759987,581.230019,582.130013,152749800,76.548846,-0.003167874,-0.003167877
5/2/2012,580.239983,587.399986,578.859978,585.97998,106847300,77.055108,0.006613586,0.006613581
5/3/2012,590.499977,591.400024,580.300011,581.819992,97637400,76.508079,-0.007099198,-0.007099192
5/4/2012,577.080017,578.359993,565.169998,565.25,132498100,74.329161,-0.028479585,-0.028479581
5/7/2012,561.500008,572.770012,561.229988,569.480003,115029600,74.885397,0.00748342,0.007483416
5/8/2012,569.579979,571.500023,558.730011,568.18,124313000,74.714449,-0.00228279,-0.002282795
5/9/2012,563.700005,573.980026,560.850006,569.180023,120176000,74.84595,0.001760046,0.001760048
5/10/2012,574.579987,575.87999,568.43998,570.519974,83300000,75.022151,0.002354178,0.002354182
5/11/2012,565.000008,574.470024,564.350006,566.710007,99886500,74.521148,-0.006678061,-0.006678068
5/14/2012,562.569992,567.510025,557.599998,558.219986,88156600,73.404729,-0.014981244,-0.014981237
5/15/2012,561.45002,563.219994,551.749985,553.169991,119084000,72.740665,-0.009046604,-0.009046611
5/16/2012,554.050011,556.890022,541.039993,546.080002,140224000,71.808347,-0.012817017,-0.012817012
5/17/2012,545.309998,547.500008,530.12001,530.12001,179305000,69.709642,-0.029226472,-0.029226477
5/18/2012,533.959991,543.409981,522.180016,530.37999,183073100,69.743829,0.000490417,0.00049042
5/21/2012,534.499977,561.540009,534.04998,561.279976,157776500,73.807111,0.05826009,0.058260094
5/22/2012,569.550018,573.879997,552.580017,556.970024,173717600,73.240361,-0.007678792,-0.007678799
5/23/2012,557.500023,572.800026,553.230019,570.559975,146224400,75.027411,0.024399789,0.024399798
5/24/2012,575.870003,576.499977,561.229988,565.320015,124057500,74.338367,-0.00918389,-0.009183897
5/25/2012,564.590012,565.850014,558.469978,562.289986,82126800,73.939925,-0.005359847,-0.005359843
5/29/2012,570.900009,574,565.309975,572.269974,95127200,75.252272,0.017748828,0.017748828
5/30/2012,569.199997,579.98999,566.55999,579.169998,132357400,76.15961,0.012057288,0.012057284
5/31/2012,580.740021,581.499985,571.460022,577.730019,122918600,75.970256,-0.00248628,-0.002486278
6/1/2012,569.159996,572.650009,560.520012,560.989983,130246900,73.768977,-0.028975534,-0.028975537
6/4/2012,561.500008,567.499985,548.499977,564.289978,139248900,74.20292,0.005882449,0.005882459
6/5/2012,561.269989,566.470001,558.330002,562.830025,97053600,74.010939,-0.002587239,-0.002587243
6/6/2012,567.770004,573.849983,565.499992,571.460022,100363900,75.145765,0.015333221,0.01533322
6/7/2012,577.290009,577.320023,570.5,571.720001,94941700,75.179952,0.000454938,0.000454942
6/8/2012,571.599998,580.580017,568.999992,580.319984,86879100,76.310831,0.015042299,0.015042295
6/11/2012,587.719994,588.499985,570.62999,571.169975,147816200,75.107625,-0.015767179,-0.015767172
6/12/2012,574.459984,576.61998,566.70002,576.159996,108845100,75.763802,0.00873649,0.00873649
6/13/2012,574.520012,578.479996,570.379997,572.160011,73395000,75.237812,-0.00694249,-0.006942497
6/14/2012,571.23999,573.500015,567.259979,571.529984,86393300,75.154965,-0.001101138,-0.001101135
6/15/2012,570.999985,574.619987,569.550018,574.12999,83813800,75.49686,0.004549203,0.0045492
6/18/2012,570.959984,587.889984,570.37001,585.779976,110103000,77.028808,0.020291548,0.020291546
6/19/2012,583.400002,589.999992,583.100021,587.410027,90351100,77.243156,0.002782702,0.002782699
6/20/2012,588.209991,589.250015,580.799995,585.739975,89735800,77.023548,-0.002843077,-0.002843074
6/21/2012,585.439995,588.219978,577.440025,577.669991,81587800,75.962363,-0.013777417,-0.01377741
6/22/2012,579.040009,582.189987,575.420006,582.099998,71117900,76.544899,0.00766875,0.007668745
6/25/2012,577.299995,579.800026,570.37001,570.77002,76095600,75.055031,-0.019463972,-0.019463975
6/26/2012,571.329979,574.489998,567.329994,572.030022,69134100,75.220719,0.002207548,0.002207554
6/27/2012,575.000023,576.739983,571.920006,574.499985,50749300,75.545514,0.004317891,0.004317893
6/28/2012,571.670013,574,565.610008,569.04998,70709100,74.82885,-0.009486519,-0.00948652
6/29/2012,577.999985,584.000015,574.249992,584.000015,105375200,76.794747,0.026271919,0.026271913
7/2/2012,584.730019,593.469978,583.600006,592.519997,100023000,77.915106,0.01458901,0.014589006
7/3/2012,594.879997,600.000008,593.999977,599.409981,60428200,78.821125,0.011628273,0.011628284
7/5/2012,600.56002,614.339989,599.649986,609.939995,121095800,80.205799,0.017567298,0.017567296
7/6/2012,607.089996,608.439987,601.580017,605.879982,104732600,79.671916,-0.006656414,-0.006656414
7/9/2012,605.299995,613.899979,604.110008,613.889992,94851400,80.725215,0.013220457,0.013220455
7/10/2012,617.969978,619.869995,605.309982,608.210022,127989400,79.978311,-0.009252423,-0.009252425
7/11/2012,606.119987,607.659996,597.220024,604.430016,117330500,79.481248,-0.006214968,-0.006214972
7/12/2012,600.240013,603.469994,592.68,598.900009,107010400,78.754064,-0.009149127,-0.009149127
7/13/2012,602.949982,607.190025,600.000008,604.970001,77856800,79.552255,0.010135234,0.010135236
7/16/2012,605.120018,611.61998,605.019989,606.910019,75315100,79.807364,0.0032068,0.00320681
7/17/2012,610.790001,611.499977,603.149986,606.93998,73406200,79.811303,4.93665E-05,4.93563E-05
7/18/2012,606.590012,608.340012,603.559982,606.260017,63175000,79.72189,-0.001120313,-0.001120305
7/19/2012,611.279999,615.349998,605.999985,614.320015,109215400,80.781762,0.013294622,0.013294617
7/20/2012,613.029999,614.440018,603.700012,604.300026,99367800,79.464155,-0.016310699,-0.016310699
7/23/2012,594.399986,605.900009,587.710007,603.830002,121993900,79.402348,-0.000777799,-0.000777797
7/24/2012,607.37999,609.680016,598.509987,600.919975,141283100,79.019686,-0.004819282,-0.004819278
7/25/2012,574.459984,580.799995,570.000015,574.970009,219328200,75.607321,-0.04318373,-0.043183733
7/26/2012,579.760025,580.399986,570.360023,574.88002,101658200,75.595487,-0.000156511,-0.000156519
7/27/2012,575.01001,585.830017,571.590012,585.159988,100984100,76.947281,0.017881936,0.01788194
7/30/2012,590.920013,599.439995,587.820023,595.030014,94785600,78.245168,0.016867226,0.016867224
7/31/2012,603.229988,611.699982,602.720016,610.759987,115581900,80.313626,0.026435596,0.0264356
8/1/2012,615.910011,616.400009,603.000023,606.80999,96125400,79.79421,-0.006467347,-0.006467346
8/2/2012,602.840019,610.690025,600.25,607.789986,83039600,79.923077,0.001614996,0.001614992
8/3/2012,613.630013,617.980019,611.560005,615.70002,86230200,80.96323,0.01301442,0.013014426
8/6/2012,617.290016,624.870003,615.26001,622.550003,75525800,81.863988,0.01112552,0.01112552
8/7/2012,622.769981,624.999992,618.039993,620.910019,72611700,81.648333,-0.002634301,-0.002634309
8/8/2012,619.389984,623.88002,617.099998,619.860008,61176500,81.510259,-0.001691084,-0.001691082
8/9/2012,617.849976,621.730011,617.799988,620.729988,55410600,81.975114,0.00140351,0.005703024
8/10/2012,618.710022,621.760025,618.699982,621.699997,48734700,82.103216,0.001562691,0.001562694
8/13/2012,623.390022,630,623.249992,630,69708100,83.199334,0.013350495,0.013350488
8/14/2012,631.870003,638.610023,630.209991,631.690025,85042300,83.422523,0.002682579,0.002682582
8/15/2012,631.300003,633.999985,627.750015,630.829979,64335600,83.308943,-0.0013615,-0.001361503
8/16/2012,631.210014,636.759995,630.499985,636.340012,63633500,84.036612,0.008734577,0.008734584
8/17/2012,640.000015,648.190002,638.809975,648.110001,110690300,85.590985,0.018496384,0.018496379
8/20/2012,650.010017,665.150017,649.900002,665.150017,153346200,87.841331,0.026291858,0.026291858
8/21/2012,670.82,674.880013,650.330025,656.059982,203179900,86.640879,-0.013666143,-0.013666141
8/22/2012,654.419998,668.999985,648.110001,668.869995,141330700,88.3326,0.019525673,0.019525668
8/23/2012,666.109985,669.899979,661.149979,662.630013,105032200,87.508533,-0.00932914,-0.009329138
8/24/2012,659.509995,669.479996,655.550011,663.219986,109335100,87.586446,0.000890351,0.000890347
8/27/2012,679.989983,680.870003,673.540009,675.679977,106752100,89.231943,0.018787116,0.018787119
8/28/2012,674.979988,676.100014,670.669983,674.800011,66854200,89.115733,-0.001302341,-0.001302336
8/29/2012,675.250008,677.669983,672.600014,673.469994,50701700,88.940087,-0.00197098,-0.001970988
8/30/2012,670.640022,671.550003,662.849991,663.869987,75674900,87.672287,-0.014254543,-0.01425454
8/31/2012,667.249985,668.599976,657.250023,665.240005,84580300,87.853215,0.002063684,0.002063685
9/4/2012,665.760017,675.139992,664.500015,674.970001,91973000,89.138182,0.014626294,0.014626295
9/5/2012,675.570015,676.350006,669.599998,670.230026,84093800,88.512209,-0.007022497,-0.007022501
9/6/2012,673.170013,678.290024,670.800026,676.270004,97799100,89.309864,0.009011799,0.009011808
9/7/2012,678.050018,682.480026,675.77002,680.43998,82416600,89.860561,0.006166141,0.006166139
9/10/2012,680.45002,683.289978,662.100014,662.739975,121999500,87.523055,-0.026012588,-0.026012591
9/11/2012,665.110016,670.099983,656.499992,660.590019,125995800,87.239127,-0.003244042,-0.003244037
9/12/2012,666.849976,669.899979,656.000008,669.790016,178058300,88.454101,0.013926939,0.013926939
9/13/2012,677.370003,685.500015,674.769997,682.980011,149590000,90.196003,0.019692732,0.019692722
9/14/2012,689.959984,696.980011,687.889977,691.280014,150118500,91.292122,0.012152629,0.012152634
9/17/2012,699.349998,699.799995,694.610023,699.780022,99507800,92.414654,0.012296042,0.012296045
9/18/2012,699.879997,702.329987,696.419998,701.910004,93375800,92.695944,0.003043788,0.003043781
9/19/2012,700.259979,703.989998,699.569977,702.100021,81718700,92.721039,0.000270714,0.000270724
9/20/2012,699.159981,700.059975,693.619987,698.699997,84142100,92.272023,-0.004842649,-0.004842655
9/21/2012,702.409988,705.070023,699.359985,700.089989,142897300,92.455589,0.001989397,0.0019894
9/24/2012,686.859993,695.119995,682.999985,690.790016,159941600,91.227412,-0.013283968,-0.013283967
9/25/2012,688.260025,692.780022,673.000023,673.540009,129697400,88.949334,-0.024971419,-0.02497142
9/26/2012,668.740005,672.690002,661.20002,665.179977,144125800,87.845288,-0.012412079,-0.012412077
9/27/2012,664.290024,682.170006,660.350014,681.32,148522500,89.976778,0.024264144,0.024264136
9/28/2012,678.750008,681.110008,666.75,667.100021,133777700,88.098853,-0.020871219,-0.020871219
10/1/2012,671.159981,676.750015,656.499992,659.389992,135898700,87.080648,-0.011557531,-0.011557528
10/2/2012,661.81002,666.349991,650.649979,661.309982,156998100,87.334207,0.002911767,0.002911772
10/3/2012,664.860023,671.860023,662.630013,671.449974,106070300,88.673319,0.015333191,0.01533319
